state,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
New Jersey,2021-01-04,,estimate,8171,8711,3481,3918,6212,7377,9077,10749,15085
New Jersey,2021-01-05,,estimate,7058,7509,3099,3285,5269,6355,7856,9256,13215
New Jersey,2021-01-06,,estimate,7514,7933,3278,3494,5633,6696,8279,9733,13785
New Jersey,2021-01-07,,estimate,7830,8314,3410,3680,5873,7003,8643,10225,14754
New Jersey,2021-01-08,,estimate based on partial data,7312,7749,3191,3473,5487,6575,8087,9460,13537
New Jersey,2021-01-09,,estimate based on partial data,8035,8552,3482,3862,6057,7263,8860,10530,14952
New Jersey,2021-01-10,,estimate based on partial data,6656,7096,2882,3265,5068,6044,7380,8685,12419
New Jersey,2021-01-11,,estimate based on partial data,8058,8490,3368,3877,6056,7251,8870,10409,14677
New Jersey,2021-01-12,,estimate based on partial data,6658,7029,2796,3215,5059,6011,7369,8548,12116
New Jersey,2021-01-13,,estimate based on partial data,6630,7040,2890,3092,5000,5977,7277,8699,12321
New Jersey,2021-01-14,,estimate based on partial data,6657,7123,2899,3212,5032,6018,7381,8783,12481
New Jersey,2021-01-15,,estimate based on partial data,5942,6344,2615,2888,4496,5377,6560,7662,11204
New Jersey,2021-01-16,,estimate based on partial data,6306,6800,2958,2946,4735,5660,7040,8328,12227
New Jersey,2021-01-17,,estimate based on partial data,5140,5516,2409,2358,3802,4592,5706,6754,10179
New Jersey,2021-01-18,,estimate based on partial data,5900,6513,3153,2613,4311,5263,6626,8000,12481
New Jersey,2021-01-19,,forecast,4756,5262,2612,2085,3406,4200,5370,6562,10245
New Jersey,2021-01-20,,forecast,4611,5225,2725,1930,3309,4089,5290,6528,10616
New Jersey,2021-01-21,,forecast,4590,5205,2765,1865,3224,4008,5279,6548,10626
New Jersey,2021-01-22,,forecast,4010,4644,2753,1583,2747,3488,4589,5802,10001
New Jersey,2021-01-23,,forecast,4157,4963,3134,1619,2804,3574,4846,6291,10921
New Jersey,2021-01-24,,forecast,3296,4041,2794,1173,2130,2842,3900,5105,9355
New Jersey,2021-01-25,,forecast,3820,4895,3667,1243,2355,3168,4649,6380,12162
New Jersey,2021-01-26,,forecast,3026,3932,3071,985,1892,2506,3680,5003,9633
New Jersey,2021-01-27,,forecast,2986,3917,3199,912,1751,2451,3613,4945,10078
New Jersey,2021-01-28,,forecast,2900,3980,3374,824,1669,2358,3602,5233,10576
New Jersey,2021-01-29,,forecast,2599,3568,3223,692,1406,2014,3241,4590,9780
New Jersey,2021-01-30,,forecast,2685,3908,3677,662,1410,2093,3518,5114,11494
New Jersey,2021-01-31,,forecast,2097,3212,3251,503,1069,1632,2706,4110,9867
New Jersey,2021-02-01,,forecast,2344,3875,4163,529,1171,1807,3116,5116,12159
New Mexico,2020-09-28,,estimate,156,160,39,102,132,147,166,184,228
New Mexico,2020-09-29,,estimate,191,195,47,124,162,180,202,224,278
New Mexico,2020-09-30,,estimate,233,238,59,150,197,220,248,275,340
New Mexico,2020-10-01,,estimate,274,280,69,179,232,257,291,323,403
New Mexico,2020-10-02,,estimate,287,291,69,188,241,270,303,333,416
New Mexico,2020-10-03,,estimate,261,265,64,170,220,245,276,305,376
New Mexico,2020-10-04,,estimate,222,228,55,148,188,210,237,258,328
New Mexico,2020-10-05,,estimate,237,242,58,154,202,224,253,277,343
New Mexico,2020-10-06,,estimate,288,292,69,188,244,271,304,334,413
New Mexico,2020-10-07,,estimate,358,364,84,234,305,337,379,416,514
New Mexico,2020-10-08,,estimate,416,425,99,273,354,392,442,487,600
New Mexico,2020-10-09,,estimate,430,441,104,286,368,406,458,504,628
New Mexico,2020-10-10,,estimate,392,399,91,261,335,369,415,457,555
New Mexico,2020-10-11,,estimate,336,342,80,223,285,315,356,392,485
New Mexico,2020-10-12,,estimate,358,365,84,241,305,338,379,416,514
New Mexico,2020-10-13,,estimate,429,436,100,287,363,404,454,500,616
New Mexico,2020-10-14,,estimate,532,542,126,354,452,500,563,617,770
New Mexico,2020-10-15,,estimate,615,626,144,406,524,580,651,714,880
New Mexico,2020-10-16,,estimate,627,638,147,413,534,592,664,734,891
New Mexico,2020-10-17,,estimate,561,574,135,375,480,530,596,655,813
New Mexico,2020-10-18,,estimate,475,484,110,319,405,448,502,552,678
New Mexico,2020-10-19,,estimate,498,506,116,336,423,467,525,578,703
New Mexico,2020-10-20,,estimate,587,599,140,394,500,552,619,686,849
New Mexico,2020-10-21,,estimate,702,715,165,471,600,664,743,816,1000
New Mexico,2020-10-22,,estimate,806,824,190,532,693,764,857,943,1154
New Mexico,2020-10-23,,estimate,820,834,194,551,695,772,869,952,1175
New Mexico,2020-10-24,,estimate,723,736,167,482,617,680,767,839,1030
New Mexico,2020-10-25,,estimate,602,612,143,399,511,566,637,696,862
New Mexico,2020-10-26,,estimate,620,632,144,416,532,585,656,721,888
New Mexico,2020-10-27,,estimate,730,743,170,489,625,688,773,845,1045
New Mexico,2020-10-28,,estimate,875,894,206,590,751,827,933,1014,1259
New Mexico,2020-10-29,,estimate,991,1012,233,666,852,932,1048,1151,1437
New Mexico,2020-10-30,,estimate,1000,1021,233,676,857,949,1061,1163,1416
New Mexico,2020-10-31,,estimate,889,906,210,599,755,836,940,1037,1277
New Mexico,2020-11-01,,estimate,741,758,177,495,632,700,789,866,1074
New Mexico,2020-11-02,,estimate,778,793,181,527,666,735,819,901,1115
New Mexico,2020-11-03,,estimate,925,941,219,620,787,868,976,1072,1331
New Mexico,2020-11-04,,estimate,1124,1144,267,739,959,1058,1187,1305,1607
New Mexico,2020-11-05,,estimate,1293,1315,307,862,1098,1222,1365,1501,1860
New Mexico,2020-11-06,,estimate,1328,1352,319,876,1133,1246,1407,1541,1919
New Mexico,2020-11-07,,estimate,1196,1222,281,805,1023,1130,1265,1392,1724
New Mexico,2020-11-08,,estimate,1012,1034,239,683,862,955,1072,1179,1454
New Mexico,2020-11-09,,estimate,1076,1090,245,710,918,1016,1133,1244,1528
New Mexico,2020-11-10,,estimate,1286,1302,292,873,1087,1208,1363,1479,1823
New Mexico,2020-11-11,,estimate,1588,1608,366,1055,1348,1487,1676,1834,2254
New Mexico,2020-11-12,,estimate,1816,1858,420,1244,1559,1720,1919,2112,2621
New Mexico,2020-11-13,,estimate,1871,1906,446,1249,1586,1756,1976,2177,2706
New Mexico,2020-11-14,,estimate,1704,1731,393,1143,1455,1605,1795,1976,2417
New Mexico,2020-11-15,,estimate,1437,1460,337,948,1226,1359,1521,1665,2052
New Mexico,2020-11-16,,estimate,1500,1524,346,998,1277,1414,1588,1739,2128
New Mexico,2020-11-17,,estimate,1754,1792,408,1204,1504,1658,1862,2039,2537
New Mexico,2020-11-18,,estimate,2120,2166,493,1440,1810,1994,2252,2467,3056
New Mexico,2020-11-19,,estimate,2426,2466,569,1616,2066,2281,2567,2807,3445
New Mexico,2020-11-20,,estimate,2414,2461,560,1639,2062,2272,2562,2810,3445
New Mexico,2020-11-21,,estimate,2130,2169,506,1416,1811,2003,2265,2482,3056
New Mexico,2020-11-22,,estimate,1724,1755,404,1150,1460,1623,1830,2015,2465
New Mexico,2020-11-23,,estimate,1739,1770,407,1158,1479,1638,1850,2022,2480
New Mexico,2020-11-24,,estimate,2003,2049,467,1374,1720,1890,2125,2341,2860
New Mexico,2020-11-25,,estimate,2346,2373,547,1566,1983,2198,2464,2713,3333
New Mexico,2020-11-26,,estimate,2541,2597,595,1723,2175,2396,2691,2964,3645
New Mexico,2020-11-27,,estimate,2461,2511,571,1659,2108,2327,2605,2856,3530
New Mexico,2020-11-28,,estimate,2094,2125,478,1408,1791,1980,2221,2426,2947
New Mexico,2020-11-29,,estimate,1665,1693,400,1100,1409,1570,1757,1930,2390
New Mexico,2020-11-30,,estimate,1648,1677,380,1114,1410,1550,1736,1909,2350
New Mexico,2020-12-01,,estimate,1838,1874,425,1240,1574,1730,1951,2135,2614
New Mexico,2020-12-02,,estimate,2102,2137,483,1422,1799,1985,2212,2446,2987
New Mexico,2020-12-03,,estimate,2264,2309,531,1519,1936,2131,2397,2628,3272
New Mexico,2020-12-04,,estimate,2143,2199,491,1482,1851,2039,2266,2499,3071
New Mexico,2020-12-05,,estimate,1816,1849,416,1229,1557,1711,1927,2109,2580
New Mexico,2020-12-06,,estimate,1441,1468,333,966,1238,1359,1525,1681,2051
New Mexico,2020-12-07,,estimate,1404,1431,315,954,1211,1331,1487,1626,1986
New Mexico,2020-12-08,,estimate,1568,1597,362,1055,1346,1487,1657,1812,2233
New Mexico,2020-12-09,,estimate,1806,1828,417,1198,1535,1697,1907,2082,2549
New Mexico,2020-12-10,,estimate,1939,1971,447,1297,1659,1835,2043,2240,2765
New Mexico,2020-12-11,,estimate,1829,1863,420,1229,1569,1728,1935,2119,2598
New Mexico,2020-12-12,,estimate,1547,1575,359,1039,1318,1461,1641,1795,2211
New Mexico,2020-12-13,,estimate,1216,1243,283,825,1050,1148,1289,1410,1748
New Mexico,2020-12-14,,estimate,1188,1213,280,794,1015,1124,1263,1393,1695
New Mexico,2020-12-15,,estimate,1327,1354,307,905,1139,1255,1408,1542,1889
New Mexico,2020-12-16,,estimate,1501,1531,343,1024,1296,1422,1587,1741,2116
New Mexico,2020-12-17,,estimate,1618,1652,365,1112,1394,1523,1712,1879,2307
New Mexico,2020-12-18,,estimate,1550,1584,360,1043,1331,1464,1646,1802,2228
New Mexico,2020-12-19,,estimate,1312,1339,305,892,1123,1240,1390,1524,1886
New Mexico,2020-12-20,,estimate,1029,1053,239,706,886,971,1090,1200,1476
New Mexico,2020-12-21,,estimate,1023,1042,240,686,871,962,1086,1191,1463
New Mexico,2020-12-22,,estimate,1144,1169,267,771,981,1077,1215,1341,1643
New Mexico,2020-12-23,,estimate,1322,1353,312,892,1131,1250,1406,1552,1900
New Mexico,2020-12-24,,estimate,1456,1477,332,979,1246,1369,1539,1678,2068
New Mexico,2020-12-25,,estimate,1390,1418,322,951,1193,1314,1468,1609,2011
New Mexico,2020-12-26,,estimate,1193,1216,274,800,1024,1126,1267,1386,1700
New Mexico,2020-12-27,,estimate,950,972,220,642,821,900,1008,1108,1372
New Mexico,2020-12-28,,estimate,963,984,224,653,827,912,1020,1120,1373
New Mexico,2020-12-29,,estimate,1100,1124,255,744,950,1043,1166,1284,1581
New Mexico,2020-12-30,,estimate,1286,1312,302,865,1097,1217,1360,1488,1842
New Mexico,2020-12-31,,estimate,1428,1457,336,950,1219,1354,1509,1657,2054
New Mexico,2021-01-01,,estimate,1401,1429,323,952,1202,1326,1483,1623,1990
New Mexico,2021-01-02,,estimate,1213,1239,280,820,1047,1147,1288,1406,1739
New Mexico,2021-01-03,,estimate,990,1004,224,665,841,934,1042,1147,1395
New Mexico,2021-01-04,,estimate,1000,1019,237,671,849,944,1061,1161,1448
New Mexico,2021-01-05,,estimate,1150,1166,270,761,975,1084,1214,1333,1642
New Mexico,2021-01-06,,estimate,1335,1362,309,898,1142,1263,1415,1551,1911
New Mexico,2021-01-07,,estimate,1464,1495,345,978,1253,1386,1554,1710,2103
New Mexico,2021-01-08,,estimate based on partial data,1436,1458,335,960,1216,1349,1521,1670,2056
New Mexico,2021-01-09,,estimate based on partial data,1207,1236,284,814,1033,1137,1288,1411,1747
New Mexico,2021-01-10,,estimate based on partial data,967,982,222,647,824,912,1024,1122,1380
New Mexico,2021-01-11,,estimate based on partial data,954,974,222,646,817,899,1011,1108,1368
New Mexico,2021-01-12,,estimate based on partial data,1081,1097,251,716,923,1017,1141,1249,1528
New Mexico,2021-01-13,,estimate based on partial data,1216,1245,280,829,1050,1150,1292,1418,1742
New Mexico,2021-01-14,,estimate based on partial data,1301,1329,305,879,1111,1222,1381,1523,1868
New Mexico,2021-01-15,,estimate based on partial data,1236,1264,296,828,1053,1169,1311,1444,1795
New Mexico,2021-01-16,,estimate based on partial data,1032,1056,250,685,883,976,1097,1203,1498
New Mexico,2021-01-17,,estimate based on partial data,798,817,198,527,675,752,849,933,1177
New Mexico,2021-01-18,,estimate based on partial data,774,792,200,502,653,726,821,910,1147
New Mexico,2021-01-19,,forecast,843,870,235,537,707,792,899,1002,1298
New Mexico,2021-01-20,,forecast,946,980,282,589,777,879,1011,1149,1489
New Mexico,2021-01-21,,forecast,998,1038,322,597,812,924,1066,1211,1626
New Mexico,2021-01-22,,forecast,927,973,322,540,746,855,1008,1143,1580
New Mexico,2021-01-23,,forecast,758,802,277,432,599,697,829,960,1322
New Mexico,2021-01-24,,forecast,581,621,237,317,451,528,638,745,1046
New Mexico,2021-01-25,,forecast,556,603,245,292,425,505,618,732,1065
New Mexico,2021-01-26,,forecast,606,660,288,292,456,542,679,810,1197
New Mexico,2021-01-27,,forecast,678,744,357,311,487,601,761,916,1408
New Mexico,2021-01-28,,forecast,703,790,410,314,505,617,796,973,1561
New Mexico,2021-01-29,,forecast,656,746,409,272,467,579,746,926,1514
New Mexico,2021-01-30,,forecast,540,617,366,216,366,466,612,766,1293
New Mexico,2021-01-31,,forecast,414,488,312,152,275,358,478,620,1056
New Mexico,2021-02-01,,forecast,394,473,323,139,257,338,461,600,1053
New York,2020-09-28,,estimate,880,885,121,699,802,849,910,964,1092
New York,2020-09-29,,estimate,1104,1110,147,883,1006,1066,1138,1204,1370
New York,2020-09-30,,estimate,1241,1250,161,1003,1139,1203,1283,1355,1529
New York,2020-10-01,,estimate,1397,1409,184,1121,1282,1353,1444,1532,1726
New York,2020-10-02,,estimate,1524,1532,200,1220,1398,1476,1573,1656,1877
New York,2020-10-03,,estimate,1441,1454,190,1154,1322,1394,1495,1580,1779
New York,2020-10-04,,estimate,1229,1235,162,982,1121,1189,1269,1338,1513
New York,2020-10-05,,estimate,1092,1097,140,878,1000,1056,1132,1187,1333
New York,2020-10-06,,estimate,1291,1299,167,1041,1182,1250,1333,1405,1595
New York,2020-10-07,,estimate,1380,1391,179,1117,1266,1335,1424,1504,1707
New York,2020-10-08,,estimate,1500,1507,195,1201,1370,1451,1552,1633,1832
New York,2020-10-09,,estimate,1580,1589,199,1274,1451,1533,1629,1719,1931
New York,2020-10-10,,estimate,1485,1496,190,1199,1361,1439,1535,1617,1825
New York,2020-10-11,,estimate,1251,1258,161,1007,1152,1211,1290,1359,1531
New York,2020-10-12,,estimate,1115,1122,143,896,1023,1080,1152,1213,1367
New York,2020-10-13,,estimate,1309,1320,172,1057,1199,1268,1357,1431,1621
New York,2020-10-14,,estimate,1415,1420,182,1131,1296,1372,1458,1537,1730
New York,2020-10-15,,estimate,1534,1546,195,1245,1413,1487,1583,1673,1891
New York,2020-10-16,,estimate,1640,1651,211,1328,1506,1586,1691,1783,2023
New York,2020-10-17,,estimate,1565,1573,199,1266,1434,1515,1615,1700,1917
New York,2020-10-18,,estimate,1326,1335,168,1076,1217,1282,1371,1445,1628
New York,2020-10-19,,estimate,1196,1203,154,959,1097,1157,1236,1304,1464
New York,2020-10-20,,estimate,1423,1432,187,1143,1304,1377,1472,1552,1749
New York,2020-10-21,,estimate,1554,1562,197,1259,1424,1506,1601,1686,1893
New York,2020-10-22,,estimate,1724,1731,217,1392,1578,1666,1776,1872,2102
New York,2020-10-23,,estimate,1862,1878,237,1518,1710,1805,1924,2026,2282
New York,2020-10-24,,estimate,1804,1812,228,1451,1653,1746,1863,1963,2204
New York,2020-10-25,,estimate,1552,1563,196,1255,1423,1503,1603,1688,1907
New York,2020-10-26,,estimate,1424,1433,183,1145,1306,1378,1471,1554,1749
New York,2020-10-27,,estimate,1733,1741,223,1393,1585,1677,1787,1886,2129
New York,2020-10-28,,estimate,1935,1942,248,1556,1766,1869,1996,2105,2364
New York,2020-10-29,,estimate,2182,2192,278,1760,1998,2112,2249,2373,2666
New York,2020-10-30,,estimate,2407,2421,305,1948,2214,2329,2485,2614,2945
New York,2020-10-31,,estimate,2365,2378,308,1906,2158,2289,2443,2566,2906
New York,2020-11-01,,estimate,2094,2105,268,1685,1920,2027,2162,2277,2563
New York,2020-11-02,,estimate,1943,1954,246,1574,1787,1880,2006,2112,2379
New York,2020-11-03,,estimate,2408,2423,306,1945,2211,2332,2486,2617,2946
New York,2020-11-04,,estimate,2726,2737,341,2202,2505,2637,2805,2961,3300
New York,2020-11-05,,estimate,3125,3142,399,2513,2866,3028,3222,3399,3817
New York,2020-11-06,,estimate,3494,3510,437,2824,3207,3384,3603,3786,4270
New York,2020-11-07,,estimate,3468,3479,430,2795,3170,3359,3568,3754,4222
New York,2020-11-08,,estimate,3064,3081,390,2470,2812,2968,3163,3328,3749
New York,2020-11-09,,estimate,2874,2890,370,2304,2629,2785,2969,3130,3543
New York,2020-11-10,,estimate,3545,3555,457,2851,3230,3418,3658,3860,4322
New York,2020-11-11,,estimate,3971,3991,506,3199,3643,3837,4104,4319,4860
New York,2020-11-12,,estimate,4494,4515,567,3609,4140,4356,4631,4870,5503
New York,2020-11-13,,estimate,4951,4982,636,3992,4535,4793,5130,5385,6062
New York,2020-11-14,,estimate,4836,4870,614,3917,4444,4694,4993,5254,5958
New York,2020-11-15,,estimate,4204,4230,527,3413,3865,4078,4341,4565,5133
New York,2020-11-16,,estimate,3865,3891,493,3120,3552,3747,3978,4214,4725
New York,2020-11-17,,estimate,4695,4717,588,3799,4306,4547,4835,5091,5743
New York,2020-11-18,,estimate,5204,5214,642,4194,4758,5032,5368,5629,6315
New York,2020-11-19,,estimate,5807,5840,734,4681,5338,5611,5997,6317,7103
